phrase,burst_score,prior_mean_per_year,recent_mean_per_year,count_total
anomaly detection,11.425493696900789,0.08333333333333333,14.666666666666666,45
browse,11.425493696900789,0.08333333333333333,14.666666666666666,45
critical role,11.425493696900789,0.08333333333333333,14.666666666666666,45
ethical,11.399788765942471,5.166666666666667,167.0,563
fail,11.388375736692032,1.0833333333333333,31.333333333333332,107
description,11.379258985286176,0.6666666666666666,34.0,110
regard,11.362320545781397,3.6666666666666665,71.33333333333333,258
specific,11.35075631545949,8.0,185.33333333333334,652
logical,11.333333333333334,0.0,11.333333333333334,34
creativity support,11.333333333333334,0.0,11.333333333333334,34
render,11.333333333333334,0.0,11.333333333333334,34
offering,11.333333333333334,0.0,11.333333333333334,34
consumer electronic,11.333333333333334,0.0,11.333333333333334,34
poi,11.333333333333334,0.0,11.333333333333334,34
turbo,11.333333333333334,0.0,11.333333333333334,34
identify key,11.330641155591769,0.4166666666666667,19.0,62
follow,11.320273977162733,5.583333333333333,98.33333333333333,362
short,11.31883372410141,3.0,57.666666666666664,209
position,11.31523108620639,0.5833333333333334,25.333333333333332,83
knowledge,11.313128773966117,17.0,352.6666666666667,1262
agent agent,11.298926086507041,0.8333333333333334,28.0,94
foundation,11.29846078887549,1.3333333333333333,46.0,154
empirical,11.292799335551571,3.5833333333333335,79.0,280
scheme,11.29179606750063,0.16666666666666666,15.666666666666666,49
usage intention,11.291796067500629,0.16666666666666666,15.666666666666666,49
rapid advancement,11.291796067500629,0.16666666666666666,15.666666666666666,49
conversion,11.291796067500629,0.16666666666666666,15.666666666666666,49
programming,11.28922252598865,3.8333333333333335,91.66666666666667,321
management,11.284625208630352,18.416666666666668,336.0,1229
opportunity,11.281518544827785,3.9166666666666665,97.0,338
suggestion,11.270147904551498,2.3333333333333335,57.333333333333336,200
seek,11.258007557702392,2.5833333333333335,67.33333333333333,233
simplify,11.240180057616692,0.6666666666666666,24.333333333333332,81
protection,11.233400307298952,0.4166666666666667,21.333333333333332,69
script,11.233400307298952,0.4166666666666667,21.333333333333332,69
inquiry,11.226390791442615,1.3333333333333333,41.666666666666664,141
serious,11.223440875364274,0.25,16.333333333333332,52
sale,11.221480213942593,4.166666666666667,73.66666666666667,271
precise,11.200138121209518,0.5833333333333334,30.333333333333332,98
assess,11.170725141112868,7.583333333333333,145.66666666666666,528
grow,11.167521739305533,3.4166666666666665,69.0,248
lm,11.164339555257344,0.08333333333333333,14.333333333333334,44
anthropomorphism,11.161158617828038,1.75,52.666666666666664,179
game,11.155940426429847,5.833333333333333,114.33333333333333,413
collaborative,11.149328516610298,3.1666666666666665,91.0,311
metadata,11.146933050245885,0.75,29.0,96
far,11.146445801037823,4.0,90.33333333333333,319
open,11.130338608092663,7.416666666666667,131.0,482
marketing strategy,11.127696179788957,0.25,18.0,57
react,11.127696179788957,0.25,18.0,57
academic library,11.127696179788957,0.25,18.0,57
non,11.11910044983295,4.583333333333333,82.33333333333333,302
inclusive,11.117358634969651,0.8333333333333334,32.666666666666664,108
engineer,11.111367099638473,1.75,43.333333333333336,151
load,11.079542870099335,1.1666666666666667,48.666666666666664,160
link,11.069792765238592,1.5,38.333333333333336,133
build,11.050138187792914,8.916666666666666,126.0,485
foundational,11.04896174346836,0.16666666666666666,15.333333333333334,48
rapidly,11.029393851525638,1.3333333333333333,32.666666666666664,114
statistical,11.028122845206116,0.8333333333333334,30.333333333333332,101
delivery,11.0053162909566,2.4166666666666665,51.666666666666664,184
smart library,11.0,0.0,11.0,33
vector database,11.0,0.0,11.0,33
apparel,11.0,0.0,11.0,33
object detection,11.0,0.0,11.0,33
mistral,11.0,0.0,11.0,33
cross cultural,11.0,0.0,11.0,33
document,10.990401924065997,2.5833333333333335,72.66666666666667,249
allocation,10.983806198864768,0.5,22.0,72
blockchain,10.97822745622515,1.0833333333333333,32.333333333333336,110
cognitive,10.976797169342447,11.583333333333334,195.33333333333334,725
play,10.97016286908947,3.25,80.66666666666667,281
ui,10.961150378450098,2.8333333333333335,91.66666666666667,309
preserve,10.950517533635121,0.5833333333333334,26.666666666666668,87
extensive,10.945305823507626,1.4166666666666667,49.333333333333336,165
outline,10.919607245932113,1.1666666666666667,28.666666666666668,100
development,10.912778865740114,21.166666666666668,434.6666666666667,1558
convert,10.903185413613897,0.08333333333333333,14.0,43
sketch,10.903185413613897,0.08333333333333333,14.0,43
complementary,10.903185413613897,0.08333333333333333,14.0,43
full,10.899074170231474,1.0833333333333333,25.666666666666668,90
adopt,10.895468069913143,3.0833333333333335,63.0,226
explanation,10.89472150976621,3.25,74.33333333333333,262
clear,10.883014696819666,0.8333333333333334,27.0,91
state,10.863097672769564,6.083333333333333,107.66666666666667,396
testing,10.856077522487869,5.583333333333333,106.66666666666667,387
transformer,10.849969717593076,2.6666666666666665,78.66666666666667,268
regulation,10.812013774905292,0.9166666666666666,34.0,113
distribution,10.809091140990022,0.6666666666666666,21.666666666666668,73
editorial,10.806127419436086,0.16666666666666666,15.0,47
collaboration,10.773947639257242,4.25,100.66666666666667,353
view,10.76188456429847,2.0833333333333335,44.666666666666664,159
backend,10.758220528198915,0.25,15.666666666666666,50
cnn,10.745548474735973,0.75,24.0,81
classifier,10.723104715713774,0.8333333333333334,23.0,79
subject,10.72012701880922,2.8333333333333335,59.0,211
cultural heritage,10.71815179355246,1.25,34.333333333333336,118
area,10.710566564808778,4.666666666666667,86.33333333333333,315
nuanced,10.709754539233503,0.25,17.333333333333332,55
sensitivity,10.709754539233503,0.25,17.333333333333332,55
igi global,10.705656347555543,0.5833333333333334,24.0,79
igi,10.705656347555543,0.5833333333333334,24.0,79
pose,10.705247649994684,0.9166666666666666,32.333333333333336,108
failure,10.693611435820436,1.4166666666666667,32.333333333333336,114
identify,10.692601766261756,12.5,226.0,828
train,10.67947198917898,4.25,97.66666666666667,344
evaluate,10.675658584797464,14.75,272.6666666666667,995
itinerary,10.666666666666666,0.0,10.666666666666666,32
developer,10.665214074018037,2.9166666666666665,65.0,230
score,10.64248791156259,6.833333333333333,135.33333333333334,488
creator,10.642031271970449,0.08333333333333333,13.666666666666666,42
interview,10.638398554415684,9.5,151.33333333333334,568
pave,10.635083268962916,0.5,18.0,60
space,10.624575976709577,3.5,76.0,270
speed,10.6210547763447,1.0833333333333333,30.333333333333332,104
consumer behavior,10.620364429027719,0.5833333333333334,21.333333333333332,71
vehicle,10.60096534459371,1.75,64.66666666666667,215
today,10.600660743423136,1.0833333333333333,26.333333333333332,92
custom,10.595738086085653,0.8333333333333334,25.666666666666668,87
architectural,10.59149043208743,0.75,23.666666666666668,80
iterative,10.591357800850755,1.1666666666666667,38.0,128
log,10.57831643381698,1.4166666666666667,32.0,113
shift,10.569122863190413,1.3333333333333333,35.666666666666664,123
widespread,10.564814200913046,0.75,26.333333333333332,88
point,10.55892522997283,4.166666666666667,67.66666666666667,253
expectation,10.55361395681466,4.75,75.33333333333333,283
explainability,10.535060297067655,0.4166666666666667,21.0,68
nature,10.5199716563597,1.5833333333333333,42.0,145
rule,10.514367318785519,3.0833333333333335,63.0,226
proactive,10.480443756387801,1.0,32.0,108
interpretation,10.470497570411727,0.3333333333333333,17.333333333333332,56
mixed,10.4620685822604,5.5,109.0,393
pivotal,10.451373642323697,0.3333333333333333,19.666666666666668,63
meet,10.43882611106441,2.5833333333333335,54.0,193
legal,10.437371909204408,1.3333333333333333,36.0,124
reference,10.426002980171996,1.4166666666666667,35.333333333333336,123
meaningful,10.405065057341364,0.8333333333333334,28.666666666666668,96
flexibility,10.404658743836045,0.6666666666666666,23.333333333333332,78
implementation,10.402795014245754,7.25,143.0,516
clarification,10.380877130327004,0.08333333333333333,13.333333333333334,41
control group,10.380877130327004,0.08333333333333333,13.333333333333334,41
electric,10.380877130327004,0.08333333333333333,13.333333333333334,41
end,10.370123421126776,9.5,150.66666666666666,566
flexible,10.347690753740846,0.5833333333333334,21.666666666666668,72
fairness,10.344909067078142,0.5,28.0,90
potential,10.342536162388091,16.0,360.3333333333333,1273
institution,10.34123692071365,1.75,44.0,153
next,10.338603197280397,2.1666666666666665,42.0,152
reading,10.338308649346846,0.4166666666666667,19.666666666666668,64
app,10.330802818319045,9.75,186.66666666666666,677
association,10.323658060792358,2.9166666666666665,50.333333333333336,186
collaborative filtering,10.320458771371545,0.16666666666666666,14.333333333333334,45
complement,10.314440155090264,0.4166666666666667,17.333333333333332,57
create,10.298508199646195,11.666666666666666,201.0,743
typically,10.294372515228595,0.6666666666666666,20.666666666666668,70
proficiency,10.293000181033557,0.25,15.0,48
emotional response,10.291812898678051,0.25,16.666666666666668,53
reward,10.291812898678051,0.25,16.666666666666668,53
transparent,10.291812898678051,0.25,16.666666666666668,53
lightweight,10.291812898678051,0.25,16.666666666666668,53
wide,10.284888366199363,1.75,31.333333333333332,115
request,10.250609663144225,2.5,40.666666666666664,152
augmentation,10.23487193748039,0.6666666666666666,23.666666666666668,79
centre,10.221069260660014,1.4166666666666667,34.666666666666664,121
google,10.219308168343666,3.0,61.333333333333336,220
academic,10.217518397728224,7.25,130.33333333333334,478
era,10.209574114118025,1.3333333333333333,36.666666666666664,126
energy,10.208843962183478,1.75,45.333333333333336,157
simulate,10.20840772702369,1.4166666666666667,35.0,122
scale,10.207185005146952,8.833333333333334,181.33333333333334,650
long term,10.200868861156733,1.8333333333333333,46.333333333333336,161
local,10.170375100169691,1.3333333333333333,40.666666666666664,138
course,10.160784904904396,3.0,56.666666666666664,206
rather,10.155841942195464,0.8333333333333334,28.0,94
encounter,10.139419937676148,0.9166666666666666,25.666666666666668,88
reshape,10.131993291372797,0.3333333333333333,21.666666666666668,69
common,10.127030570568058,3.0833333333333335,47.666666666666664,180
advice,10.124682359682845,1.3333333333333333,28.666666666666668,102
storytelling,10.122099298127786,0.3333333333333333,18.0,58
guidance,10.121305125117699,4.25,89.33333333333333,319
modal multimodal,10.119722988683558,0.08333333333333333,13.0,40
recipe,10.119722988683558,0.08333333333333333,13.0,40
identity,10.118602400904022,1.0833333333333333,34.0,115
expand,10.11111111111111,1.0,31.333333333333332,106
detail,10.110673660072493,1.3333333333333333,37.0,127
theoretical,10.108797193615489,2.25,55.666666666666664,194
blind,10.098639369017338,0.6666666666666666,22.666666666666668,76
science,10.096261247909496,6.0,101.66666666666667,377
graphical,10.09072203437452,1.3333333333333333,30.0,106
methodological,10.082842078400322,0.25,16.333333333333332,52
segmentation,10.082842078400322,0.25,16.333333333333332,52
innovative,10.074141377229363,3.8333333333333335,93.0,325
cover,10.07099295774546,1.4166666666666667,28.666666666666668,103
advantage,10.060081933223463,1.6666666666666667,42.0,146
overload,10.059889822552444,0.3333333333333333,16.666666666666668,54
industry,10.051305956116462,8.5,176.33333333333334,631
classification,10.046765397891226,4.166666666666667,82.33333333333333,297
attention,10.041259513769756,3.8333333333333335,69.0,253
detect,10.03594983847307,2.5,44.666666666666664,164
inspire,10.027364225022179,0.5,17.0,57
pave way,10.027364225022179,0.5,17.0,57
clinical,10.019646544412412,4.5,98.0,348
feasibility,10.013948734772962,2.75,48.666666666666664,179
procrastination,10.0,0.0,10.0,30
google gemini,10.0,0.0,10.0,30
focus,9.999228519098814,15.75,276.3333333333333,1018
completion,9.992541165572264,2.1666666666666665,40.666666666666664,148
fit,9.967936855888599,0.75,23.666666666666668,80
augmented reality,9.967822444717102,1.5,34.666666666666664,122
accurately,9.953781920989714,1.0,28.666666666666668,98
scientific,9.94482209013061,2.25,52.0,183
co,9.94457678093483,4.666666666666667,95.33333333333333,342
hold,9.941191688783189,1.75,34.333333333333336,124
finance,9.931116292502734,0.3333333333333333,17.666666666666668,57
target,9.917548819463295,2.5833333333333335,54.666666666666664,195
minimize,9.91412011995154,0.5,19.0,63
gain,9.893449811845809,3.5,59.0,219
medical,9.89291598109769,7.583333333333333,132.66666666666666,489
banking,9.887120042598722,3.5833333333333335,70.33333333333333,254
case,9.885592315430138,13.916666666666666,194.66666666666666,751
transportation,9.866304249119217,0.5833333333333334,24.666666666666668,81
html,9.85856884704011,0.08333333333333333,12.666666666666666,39
trajectory,9.85856884704011,0.08333333333333333,12.666666666666666,39
factual,9.85856884704011,0.08333333333333333,12.666666666666666,39
differential,9.85856884704011,0.08333333333333333,12.666666666666666,39
transcript,9.85856884704011,0.08333333333333333,12.666666666666666,39
convergence,9.85856884704011,0.08333333333333333,12.666666666666666,39
underscore importance,9.85856884704011,0.08333333333333333,12.666666666666666,39
substantial,9.850661263084008,1.1666666666666667,28.0,98
perceive usefulness,9.843337718371323,0.5,26.666666666666668,86
assist,9.83775775293688,5.583333333333333,114.0,409
customer loyalty,9.834790123307002,0.16666666666666666,13.666666666666666,43
extensive experiment,9.827779833868199,0.25,14.333333333333334,46
smart,9.809941867463865,9.666666666666666,162.66666666666666,604
visually,9.799028040871015,1.0833333333333333,30.666666666666668,105
routine,9.791765216042235,0.5,19.666666666666668,65
represent,9.773886057380588,2.5,42.0,156
inherent,9.767485763106347,0.16666666666666666,15.333333333333334,48
conventional,9.74822011653485,1.3333333333333333,33.0,115
customer customer,9.744166893748119,1.1666666666666667,33.0,113
fusion,9.74013328687768,0.3333333333333333,17.333333333333332,56
phase,9.738604907948273,2.5,64.0,222
loneliness,9.732980227969898,0.5,17.666666666666668,59
tam,9.732422159546688,0.4166666666666667,21.0,68
turn,9.731730398098245,2.9166666666666665,52.666666666666664,193
customization,9.728713274084631,1.1666666666666667,35.0,119
linguistic,9.720485067602407,3.5833333333333335,61.0,226
thematic,9.709579383255713,2.5,50.333333333333336,181
answer,9.6927701752577,12.0,175.0,669
